tweet_id,Text,task_1,task_2,Label
hi_hasoc_2021_5673,@Aak__Thu मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
hi_hasoc_2021_780,"@KKChauhanIndia @Dr_Uditraj दोस्तों, आओ हम सब सर्वसम्मति से महान अर्थशास्त्री, धुरंधर वैज्ञानिक, अंतर्राष्ट्रीय किसान, भयंकर सवर्ण-दलित मसीहा #चुदित राज जी को खांग्रेस #अध्यक्ष एवं #पलधानमंतली बनाएं !!🙏 ""सभी #समस्याएं समाप्त"" #उदित_राज_को_अध्यक्ष_बनाओ_बे @Dr_Uditraj  #CovidVaccine https://t.co/HrWBrorcLe",NOT,NONE,0
hi_hasoc_2021_3488,@BrahamSamvad @JitinPrasada किसको मूर्ख बना रहे हो आप लोग ब्राह्मण इतना भी मूर्ख नही अपकी सत्ता लोलुपता साफ नजर आ गई ।अब समाज को उसके।हाल पर छोड़िये वो अपना भला खुद करलेगा,NOT,NONE,0
hi_hasoc_2021_1113,राज्यात 05/05/2021 पर्यंत झालेले लसीकरण #COVID19India  #CovidVaccine #CoronaVaccine   @MiLOKMAT    #mahavaccination https://t.co/Kl4SZOaIJ5,NOT,NONE,0
hi_hasoc_2021_2691,#OPS #BanEVM  #पुरानी_पेंशन_बहाल_करो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPS_भारत_छोड़ो #NPS_QUIT_INDIA #NPSनिजीकरणभारतछोड़ो #OPS_कर्मचारी_का_अधिकार #NPSनिजीकरणकेख़िलाफ़_इंक़लाब #Resign_PM_Modi #किसान_कार्मिक_संग_संग  #देश_ऑक्सीजन_मांगता_है https://t.co/utd8rtg8JA,NOT,NONE,0
hi_hasoc_2021_3718,"@shilvardhanjee @Dr_Uditraj दोस्तों, आओ हम सब सर्वसम्मति से महान अर्थशास्त्री, धुरंधर वैज्ञानिक, अंतर्राष्ट्रीय किसान, भयंकर सवर्ण-दलित मसीहा #चुदित राज जी को खांग्रेस #अध्यक्ष एवं #पलधानमंतली बनाएं !!🙏 ""सभी #समस्याएं समाप्त"" #उदित_राज_को_अध्यक्ष_बनाओ_बे @Dr_Uditraj  #CovidVaccine https://t.co/HrWBrorcLe",NOT,NONE,0
hi_hasoc_2021_2588,India and the entire planet is aware.  Thanks for catching up  #कृषि_कानून_रद्द_करने_पड़ेंगे #ResignModi #FarmersProtest https://t.co/46q4HOKyID,NOT,NONE,0
hi_hasoc_2021_1145,लोकतंत्र खतरे में नही ?  #BengalBurning #SpinlessBJP https://t.co/MaxMtTnpS0,NOT,NONE,0
hi_hasoc_2021_3990,"अवाम अंधेरों का साथ दे बैठी, अब चिताओं से मुल्क रोशन हैं!😢 @Fuckofrightwing @AMINHudda2 @ImLB17 @Liberal_India1 @Godfath52464383 #मोदी_है_तो_मुमकिन_है #ModiKaVaccineJumla #MahaCovid",NOT,NONE,0
hi_hasoc_2021_756,@ppbajpai राज्यसभा पहुंचने के लिए प्यासी निगाहों से हर समय दिल्ली को ही ताकते रहते हो! कभी बंगाल की भी सुध ले लिया करो वहां पत्रकारिता धर्म आप जैसे पत्रकारों का इंतजार करते-करते दम तोड़ रहा है? #WestBengalPolls  #BengalBurning  #BengalViolence  #WestBengalElections2021  #Didi,NOT,NONE,0
hi_hasoc_2021_2145,"नूर की एक किरण जुल्म पर भारी होगी रात इनकी ही सही, एक सुबह जीत हमारी होगी |  अल्लाह जन्नत में आला से आला मुक़ाम अता करे..! #JusticeForShahabuddin https://t.co/NDYWHQvBOc",NOT,NONE,0
hi_hasoc_2021_2670,दीदी कहती रहती थी  खेला होबे खेला होबे पर हमे पता नही था खेला होबे का मतलब हिंसा होबे मर्डर होबे रेप होबे #ममता_खूनी_है #bangalviolence #NarendraModi #BengalBurning,NOT,NONE,0
hi_hasoc_2021_3471,बेटे को घटिया राजनीति में घसीटने का बेड़ा librandu गैंग ने उठा ही लिया #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_5832,"@BJPLive @JPNadda - सवाल यह नहीं की बस्तियां जली कैसे , सवाल यह है की उसके हाथ मे माचिस दी किसने?  #Bengal  #BengalBurning #BengalViolence #bengalvoilence  #BJPSaveYourBengaliSupporters",NOT,NONE,0
hi_hasoc_2021_2872,"@BJP4Rajasthan अगर धरना देने से सब सही हो जाता तो..  कुरुक्षेत्र में भी ""श्री कृष्ण"" जी ""अर्जुन"" को यही सलाह देते..। 😡😡😡  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence #SaveBengalBJPsupporters  #SaveHindusInBengal",NOT,NONE,0
hi_hasoc_2021_2859,आज देख रहा हु के हिन्दुओ का खून ठंडा पड़ गया है बंगाल के लिए  सिर्फ दो दिन की गर्मी थी खून में #बंगाल_हिंसा  #BengalBurning #BengalViolence,NOT,NONE,0
hi_hasoc_2021_3536,@AamAadmiParty मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
hi_hasoc_2021_1725,जय हो जय हो      जप नाम जप नाम   #COVID19India #Oxygen #ModiMadeDisaster #ModiHataoDeshBachao #ResignModi #ModiKaVaccineJumla #ModiGovtSeNaHoPayega #ModiSarkarHiSystemHai #ModiHaiTohMumkinHai #ModiFailsIndia #ModiDisasterForIndia #PMCaresFunds #PMOIndia https://t.co/QXOuTMa7CZ,NOT,NONE,0
hi_hasoc_2021_2312,जिन लोगों को भारत सरकार की vaccine जुमला लग रही है वो vaccine नही भी ले सकते है इससे भारत माँ की बोझ कम होगा । और जिसे भरोसा है वो अवश्य लगाए वैक्सीन। ॐ नमः शिवाय ।#ModiKaVaccineJumla,NOT,NONE,0
hi_hasoc_2021_1338,आस्ट्रेलियाई गेंदबाज को भी PM मोदी पर नहीं है भरोसा! PM केयर्स फंड में नहीं ‘यूनीसेफ’ को देंगे डोनेशन  #ShameOnModi ऐसे पीएम को तुरंत रिजाइन कर देना चाहिए ॥  #ResignModi,NOT,NONE,0
hi_hasoc_2021_2227,मैं हमेशा कहता रहूंगा सीबीआई जांच होनी चाहिए ! 👇 #JusticeForShahabuddin @sabirraza78,NOT,NONE,0
hi_hasoc_2021_3224,हो सकता है आपको भी कोरोना वायरस रहा हो और पता तक नहीं https://t.co/84drLP8Acd #chinesevirus #covid19,NOT,NONE,0
hi_hasoc_2021_3262,"#मोदी जी ने देश वासियों को दुबारा चौका दिया।  जैसे वो दाढ़ी बढ़ा रहे थे हमे लगा वो #बंगाल चुनाव मे  #RabindranathTagore लुक की तैयारी कर रहे है।  अब दंगो के बाद पता चला वो #भीष्म का क़िरदार निभा रहे है।  वाह मोदी जी वाह, आपने फिर कमाल कर दिया।  #BengalElection2021  #BengalBurning",NOT,NONE,0
hi_hasoc_2021_2488,मुझे तो लगता है की आरजेडी को सत्ता तो दूर की बात है विपक्ष में भी अब आने के लिए लड़ाई लड़ना होगा #BycottRJD #JusticeForShahabuddin https://t.co/KkssigHXi2,NOT,NONE,0
