,_id,Text,task_1,task_2,Label
4844,60c5d6bf5659ea5e55def86b,The current situation of India is the worst than ever before... #IndiaCovidCrisis #IndiaChoked #The worst in world in every sector.. The system of india become disaster,NOT,NONE,0
2436,60c5d6bf5659ea5e55df00af,I don’t care if this upsets people but Muslims are treated vastly different than other Americans and that is just a sad fact #Equality #Truth #Muslim #America #Islamophobia,NOT,NONE,0
4314,60c5d6bf5659ea5e55defe38,Swearing in ceremony upon the corpse of #BJP karyakartas . #BengalBurning https://t.co/rrxPg9odpP,NOT,NONE,0
985,60c5d6bf5659ea5e55def99f,"@dixiedamelio @kio_cyr you literally have a show where you talk about drama, you do the same thing love 😍😍",NOT,NONE,0
1999,60c5d6bf5659ea5e55deff29,"@zkeefer Please, no more Ohio State players. Gonzalez, Hooker, Campbell.",NOT,NONE,0
893,60c5d6bf5659ea5e55def717,"Former Attorney General Padma Vibhushan recipient Soli Sorabjee passes away due to #ChineseVirus at the age of 91 yrs. Condolences! 🙏  RIP, Sir.",NOT,NONE,0
2824,60c5d6bf5659ea5e55df03ea,"BloodY hell that was not easy nut I've had a great day. Fooked now right enough. On the bus home. What a day, I'm hof cut too cos we finished the walk at 5 then had 3 hrs to kill at the pub before our bus arrived. Thats the way to do it. Pub grub too. Top day. https://t.co/D87q7BREY7",NOT,NONE,0
4813,60c5d6bf5659ea5e55def942,"Reminder me of ""Nero"". How apathetic a country leader can be! Why waste tax payer's money amidst this covid-crisis? https://t.co/uUufIIctlc #IndiaNeedsOxygen #IndiaCovidCrisis #IndianPolitics #ModisCrimeAgainstIndia #IndiaCovidRelief",NOT,NONE,0
533,60c5d6bf5659ea5e55def3c0,Amidst this ongoing #IndiaCovidCrisis these news are disturbing. #CancelIPL to prevail sanity. Need of the hour is to focus on restoring the normalcy. https://t.co/w9dpJimK5K,NOT,NONE,0
1814,60c5d6bf5659ea5e55defd7b,"Is this falsification of Covid-19 vaccination certificates a felony offense? If not, it should be. Do you agree? ...#VaccineForAll #VaccineRegistration #CovidVaccine https://t.co/LkMvLJziD4",NOT,NONE,0
2689,60c5d6bf5659ea5e55df03e5,@xamat @vkhosla @CuraiHQ So many people are dying in India right now. More help is needed urgently. Fully staffed and stocked field hospitals. #IndiaCovidCrisis @vkhosala,NOT,NONE,0
1880,60c5d6bf5659ea5e55defcf5,I am baffled at the sad state of affairs in India wrt COVID. sad to see so many lives gone.. so many people gasping for breath. Please please vaccinate your loved ones. #IndiaCovidCrisis  #IndiaChoked #PrayForIndia,NOT,NONE,0
2911,60c5d6bf5659ea5e55df01ae,"Time to start a grassroots activist group dedicated to having Real expelled from La Liga, enjoy coaching in Tercera Grupo VII you cunt",NOT,NONE,0
2686,60c5d6bf5659ea5e55df03a1,"#Muslims, there is no #Saviour coming for you. If you don't want your #Generations to be born in #DetentionCamps, resist your own #Oppression yourself first. Stop #Toeing the line which normalizes #Islamophobia n’ #AntiMuslimHatred.👍",NOT,NONE,0
4497,60c5d6bf5659ea5e55deffc9,@fadnavis_amruta @RSSorg And it's more sad when sitting chief minister of haryana disrespect to dead people and unfortunately he is Khajpai... #Resign_PM_Modi https://t.co/ypR5IDu60D,NOT,NONE,0
1492,60c5d6bf5659ea5e55defad0,If you think you are too fit and u worn get infected .you had got it wrong! Such a promising young blood gone too soon because of this #chinesevirus . Om Namashivaya! https://t.co/vdgNMbSKxf,NOT,NONE,0
1073,60c5d6bf5659ea5e55def805,Extremely painful to watch... May Allah have mercy on humanity. Lots of prayers for our brother and sisters in India.  #IndiaCovidCrisis  #indiacovid    https://t.co/w6xUc0y4J1,NOT,NONE,0
1772,60c5d6bf5659ea5e55defe5a,I didn’t like that people here are dying ... Retweeting to remind that it’s #ChineseVirus https://t.co/OCEUpubBXx,NOT,NONE,0
5046,60c5d6bf5659ea5e55def17c,Looking like a hooker all summer ðŸ˜&gt;&gt;&gt;&gt;&gt; https://t.co/P232Ab9UEz,NOT,NONE,0
4504,60c5d6bf5659ea5e55deff42,"To be Honest.. Arvind Kejriwal can run the country more efficiently. No,I'm not frm Delhi, neither a bhakt nor a congress fan. #ModiResign #ModiKaVaccineJumla",NOT,NONE,0
705,60c5d6bf5659ea5e55def5d1,"@jpd_1 @earnmorcrypto @BlockFi Oh damn I wasn’t aware of that , so there should be 10% of total portfolio in nexo tokens for 10% interest rate, not very good .",NOT,NONE,0
447,60c5d6bf5659ea5e55def2fa,This is so ironic. You won't repeal farms laws and pull stunts like this.  Our farmers have been struggling for months now.  And you think going to Gurudwara will fix this nation?  SHAME.  #FarmersProtest  #ResignModi https://t.co/PlOENwvuc2,NOT,NONE,0
2474,60c5d6bf5659ea5e55df0117,Shucking people's brains time and again! #ModiKaVaccineJumla,NOT,NONE,0
5019,60c5d6bf5659ea5e55def1c8,damson cant be nigerian....i would have told all of yall to piss off and went about my day,NOT,NONE,0
1326,60c5d6bf5659ea5e55def8be,Where is the vaccine https://t.co/QPy7h6X0bU @narendramodi  ... Not even one centre around me is vaccinating 18 to 45... Modi govt is a complete lie..  #VaccineShortage #Resign_PM_Modi #ResignModi https://t.co/pfJRsRdhFB,NOT,NONE,0
422,60c5d6bf5659ea5e55def407,"Never, ever underestimate the power of your voice. Never stop asking questions and demanding justice.  #IndiaCovidCrisis https://t.co/pgPTtLyYan",NOT,NONE,0
4758,60c5d6bf5659ea5e55def981,"#LondonMosqueAttack: Stones and eggs hurled at Muslim worshippers. 'we're used to it, says the centre's secretary.' No. Let's not get used to it. This is not ok and should not be accepted by anyone. #Islamophobia #londonattack @MuslimCouncil @SadiqKhan https://t.co/JhCu4fcwTY",NOT,NONE,0
1562,60c5d6bf5659ea5e55defc40,@USCCFoundation @SandhuTaranjitS @SuzanneUSCC @USChamber @IndianEmbassyUS Things are not getting better in in India yet. The weekend has been nightmarish for people in India. Can we not provide fully staffed and  stocked field hospitals? #IndiaCovidCrisis #sos,NOT,NONE,0
4351,60c5d6bf5659ea5e55defdff,"Deaths Deaths Everywhere, But #XiJinping does not care. He gave us death as a gift, So shd we all die, why resist. Remember when we were lifting bodies of our mates, #China was officially Mocking us with it's #Shameless traits. #ChineseVirus #WuhanVirus #COVID19 @HuXijin_GT @WHO",NOT,NONE,0
920,60c5d6bf5659ea5e55def9be,@safemoon2503 @Giahung06101 tried to get it. weak on tech shit lol grandpa is right https://t.co/yjHsgTVDOK,NOT,NONE,0
3554,60c5d6bf5659ea5e55def4f1,ThisðŸ‘‡ðŸ»Hard. Stop. #CovidVaccine https://t.co/a9KXY7VM3w,NOT,NONE,0
3195,60c5d6bf5659ea5e55df0370,"Enough @narendramodi @AmitShah ji. You can be a bystander. No worker will stand for the party ,if party leaves them to lurch. I am hurt #BengalBurning #BengalViolence https://t.co/FMoUoXzhcM",NOT,NONE,0
42,60c5d6bf5659ea5e55def2ae,@rssurjewala @INCIndia No use we are all so committed this time not you not congress but not even @potus and #chinesevirus can't break us. We have trusted a man with our life. Let him take it or leave it. Why Congress and opposition ruled states were the epicenter.,NOT,NONE,0
2956,60c5d6bf5659ea5e55df01c6,@CtIgnatia @trutherbluechef @MichaelBlowfie2 FROM BMJ. Or are they making it up? Provisional figures from the Office for National Statistics (ONS) show 608 002 registered deaths in England and Wales in 2020. This was the second highest number of deaths in,NOT,NONE,0
2837,60c5d6bf5659ea5e55df0385,"We have lost many of our own people with this covid. Second wave is really scary than first wave. Be 🏠, Safe family  #COVID  #India #IndiaCovidCrisis #IndiaFightsCOVID19 #indiawincorona",NOT,NONE,0
1934,60c5d6bf5659ea5e55defea6,"@iloveonks Boy the more you think about it, the more it’ll piss you off, just enjoy the illogical action 😭😭😭😭",NOT,NONE,0
2362,60c5d6bf5659ea5e55df0131,Not though I do not support taking care of animals but what about humans Yogi Ji. Imagine if there is no human left #ResignModi #ModiMadeDisaster https://t.co/cZzP7Jlu1H,NOT,NONE,0
2683,60c5d6bf5659ea5e55df038f,***UPDATE*** the arm pain is real. Holy moly.... like the worst charley horse you could imagine. Can’t lift my arm past my midsection. But no symptoms other than that. Got #Pfizer. #CovidVaccine 💪👍 https://t.co/Stw5hZaDH7,NOT,NONE,0
4359,60c5d6bf5659ea5e55defcf6,i'm in the bitch mood,NOT,NONE,0
1859,60c5d6bf5659ea5e55defe2d,"Bloody Hell, that looked scary https://t.co/Nxr2VmzqnW",NOT,NONE,0
2880,60c5d6bf5659ea5e55def121,@SomeBWord Damn. Thatâs some insightful shit,NOT,NONE,0
1848,60c5d6bf5659ea5e55defce5,#IndiaCovidCrisis  #IndiaNeedsOxygen  #IndiaFightsCorona  #IndiaFightsCOVID19  This is horrendous to watch.. be informed .. be ..aware🙏 https://t.co/RsgZVTLW8m,NOT,NONE,0
1671,60c5d6bf5659ea5e55defcf7,Getting the Covid shot tomorrow I’m nervous cause I don’t like needles and have a Phobia of them. Which has gotten better I will say but I’m out of practice cause I haven’t gotten a shot in 2 years so we will see how it goes 😰🥺 #CovidVaccine https://t.co/GOQORp4KJA,NOT,NONE,0
3162,60c5d6bf5659ea5e55df0302,@fagforranboo i think your internet may be shit,NOT,NONE,0
2207,60c5d6bf5659ea5e55deffe4,"All fighting fit men and who knows, there could be a sneaky little ISIS bastard sitting amongst them.. but hey, let’s not worry about that, as long as Boris &amp; Carrie get their gold plated wallpaper for the flat at No11... https://t.co/ViCDz1L3z6",NOT,NONE,0
2758,60c5d6bf5659ea5e55df0430,Situation n Bengal  shows how much it is important for youngsters &amp; educated people to come in politics and  lead.Those who lost r also bad those in power are also bad We need good people to led r society otherwise this thing is very dangerous more than pandemic  #BengalBurning,NOT,NONE,0
1329,60c5d6bf5659ea5e55def933,The data for Bihar is not right. Bhagalpur has more than 77 cases and more than 100 died. The number of deaths and the total case would be thrice the number that I mentioned.  Something shady is happening here. #IndiaFightsCorona #IndiaCovidCrisis https://t.co/7lMSLyawxn,NOT,NONE,0
3002,60c5d6bf5659ea5e55df043e,Neither rule will be managedâ¦ Neither will be able to handle the administrationâ¦.   Corona spread in the street to street.  Only discipline will be handledðð¼ðªð¼ Stay safe stay healthy â¤  #twentyonepilots #ModiKaVaccineJumla #ModiResign,NOT,NONE,0
1245,60c5d6bf5659ea5e55def7c5,"#ModiKaVaccineJumla We need Modi, all enemies of the nation r running such disgusting campaign. Leftist &amp; chamcha""s r real problems, who never help the society but only spreads their nuisance value.",NOT,NONE,0
3664,60c5d6bf5659ea5e55df005c,@ShekharGupta @simrin_sirur of the Chinese #WuhanVirus .. Why are you worried of naming the #ChinaVirus and not it's variants. $$$,NOT,NONE,0
3537,60c5d6bf5659ea5e55def4c2,@desibhakthoon #ChineseVirus echoing his frustration,NOT,NONE,0
532,60c5d6bf5659ea5e55def3a9,Please keep donating for the #IndiaCovidCrisis - I am scared to check my phone first thing in the morning. https://t.co/ZKl51DAp4p,NOT,NONE,0
984,60c5d6bf5659ea5e55def98b,"This violence  is totally unacceptable. The #WestBengalViolence is a disgrace. Hon. Union Home Minister @AmitShah - Sir, you have to step in. #BengalViolence #BengalBurning https://t.co/q2EEq8GxOD",NOT,NONE,0
2954,60c5d6bf5659ea5e55df015d,@narendramodi  today I am ashamed to say you are no different than your predecessor power hungry and selfish. If you can't provide clean water and health care what else can you do??? #IndiaCovidCrisis #FightAgainstCOVID19,NOT,NONE,0
1099,60c5d6bf5659ea5e55def9b0,“The predisposition of the religious to resort to violence on the smallest pretext creates chaos at home and aggravates #Islamophobia abroad. This propensity to act as a state within the state must be firmly eradicated whatever the cost”. #Pakistan  https://t.co/WmpCZD11ld https://t.co/IqR4Fc8yUs,NOT,NONE,0
4924,60c5d6bf5659ea5e55def7b5,@ogkeema Damn talk about a throwback lmao,NOT,NONE,0
4744,60c5d6bf5659ea5e55def8a4,This is why it is critical that foreign govts not provide unconditional aid to Indian govt. The domestic supply chain is a mess - the centre wants to refuse to supply oxygen to Delhi. Transparency is crucial! #ModiMadeDisaster #IndiaCovidCrisis @SwatiBirla4 @itsNehaMalhotra https://t.co/nNpoTuQHR5,NOT,NONE,0
1750,60c5d6bf5659ea5e55defd94,"If you think math is hard, imagine what it was like before Zero was invented (just try the easy multiplication of XVII x ML in your head w/out conversion😉) We owe a debt to Indian mathematicians who described operational zero in 658CE🙏 #IndiaCovidCrisis",NOT,NONE,0
2992,60c5d6bf5659ea5e55df0256,@spencer_hooker &amp;00,NOT,NONE,0
303,60c5d6bf5659ea5e55def4ba,@jimsciutto I've been thinking the same thing. When people complain about a mask or lockdown they don't realize we are in the middle of a deadly pandemic. It's heartbreaking to see #IndiaCovidCrisis knowing it could've been avoided.#Covidisreal #VaccineForAll #MaskUp,NOT,NONE,0
1318,60c5d6bf5659ea5e55def7f5,"Images are disturbing, to say the least!  #IndiaCovidCrisis #CovidIndiaInfo #NarendraModi https://t.co/4zmgrtD2vx",NOT,NONE,0
1828,60c5d6bf5659ea5e55defe93,@nhm_assam The way #ChineseVirus is spreading In every district it looks more dangerous. We need to be very alert. And make police strict on Covid SOP violators. Many people are still roaming without mask.,NOT,NONE,0
1478,60c5d6bf5659ea5e55defae7,What the @EU_Commission @Europarl_EN would say about these violations ...🤬 #ShameOnEU_Parliament  #Islamophobia https://t.co/F702JOmpp0,NOT,NONE,0
355,60c5d6bf5659ea5e55def310,"Really depressed after seeing the situation, hospital jaha logo ki jaan bachai jaati hai ab waha jaane me bhi drr lgta hai, kyuki system brbaad ho chuka hai  Sbko helpless dekh kr rona aata hai 😭 Please be safe  #COVIDSecondWave #IndiaChoked  #IndianLivesMatter #IndiaCovidCrisis",NOT,NONE,0
543,60c5d6bf5659ea5e55def350,"BJP IT CELL and people of India please I repeat please stop spreading fake news this is destroying our own country, everyone please look at the bigger picture and don’t let bjp it cell fool u. #IndiaChoked #ResignModi #CruelMamata https://t.co/6lAEi0FRhl",NOT,NONE,0
1075,60c5d6bf5659ea5e55def826,I deleted my previous tweet. The tone felt wrong and I wanted to address this better. I'm angry that we continue to fail to take meaningful action to protect vulnerable people's lives during a pandemic. They need sufficient #PaidSickDays and prioritized access to #COVIDVaccine.,NOT,NONE,0
331,60c5d6bf5659ea5e55def4cb,I see stories on IG of the parties in Miami...Q: is the pandemic 😷 over are these people going back to their homes and quarantining #IndiaCovidCrisis #COVIDisAirborne,NOT,NONE,0
1398,60c5d6bf5659ea5e55def9f3,Why isn’t the #USA sending all these available vaccines that stupid right-winger states dont want to take and send them to people who really needs them right now like #India #IndiaCovid19 #IndiaCovidCrisis @TheYoungTurks @CNN @MSNBC @FoxNews #CovidVaccine,NOT,NONE,0
1257,60c5d6bf5659ea5e55def8e4,"@Sivafire5 @Actor_Siddharth Dearest fool, then y the government promised vaccine for 18+ citizens. Even 2nd dose vaccines also in shortage.  #BjpDestroyedIndia #ModiKaVaccineJumla #ModiResign",NOT,NONE,0
4736,60c5d6bf5659ea5e55def822,Some people have doesn't have thought.. they have smart phones.. Ghar baite #hashtags displays #resignmodi If oxygen is shortage no state government is responsible only they get a word Modi. If there was no beds. Obviously they raise Modi.. #Toresign How foolish you are???,NOT,NONE,0
2182,60c5d6bf5659ea5e55deff07,@ANI very shameful situation of our country India #ResignPMModi  #lockdownindia,NOT,NONE,0
