ID,Text,Label
facebook_corpus_msr_1737025,"He shouldn't be in AAP, his politics is suspect I have always seen him as being on the right of the ideological spectrum.  He should be expelled before he one fine  day jumps ship, yes it will be controversial it will lead to bad publicity but AAP can pull together and be more coherent as a party without people whose natural home appears to be the BJP.  I find his views appalling and am absolutely aghast as to why he is in AAP.",1
facebook_corpus_msr_1723031,"Secularism is downstream to only one religion in India....if u bash Hinduism then u r secular but if u bash the other religion then u r simply communal !!! part ur ways, intellectuals or rather creep minds on their way out explaining how they r great and we should accept every religion but y do they forget that it goes the both way for everyone.....y come they rant about Hinduism and then no intellectual vl come out and explain to respect that religion too !!! Its all biased in our country...",1
facebook_corpus_msr_326408,Rubbish India could not do anything. Jaitley should pay the price,1
facebook_corpus_msr_394651,"Pakistan never think about to do this , stop spreading hatred against pak u filthy nonsense indian media , we respect hindu sikh and every religion in our country stop doing such childish things enough is enough",1
facebook_corpus_msr_1805498,"U cant cos ur a sanghi agent enjoying z plus security,",1
facebook_corpus_msr_419222,These people are fooling the poor...And news channels encourages them..Shame on the capitalism,1
facebook_corpus_msr_332611,Sundar Kumar Kumar is a sanghi and speaking like a terrorist....,1
facebook_corpus_msr_496100,"Amongst 10 countries we are the champions and amongst 207 countries we have to search India at the bottom of the database amongst countries which doesn't even have my districts population. Through we say other sports are not getting promoted where sports here mean a battle between willow and leather, which was forcibly created by corporate forces to grow their appetite like how media edits the news here ,what to and what not to debate on.  We here of so many unknown names who have atleast competing with other nations. They come from remotest of Indian villages and not so near from the corners of a MCD's and PVR's. This is more embracing moment for the urban population than rural because ,parents leave them to their passion but urban student gets forcibly converted into an engineer and to an IT professional traveling in H1B. we say infrastructure and bla bla available in our cities but nothing truly came from the so called metros. This elucidates the very fact of the conservative parenting from the urban divide.  Another stakeholder here is the local municipalities,state government and the central government by enlarge to create feeding grounds for the budding athletes,to identify them to groom them to coach them  and to make them compete.  Capital infusion will not be a problem with independent body of governing cricket here alone has funds to buy Boeing. we parents should take oath to take our potential childrens to travel new contours which they have never been.",1
facebook_corpus_msr_2203246,You are a certified ISI agent working in Dubai... namak haram !,1
facebook_corpus_msr_1937575,....trying to find a place in Indian MEDIA for free publicity. .incompetent person,1
facebook_corpus_msr_2161639,mfuk who has done dis.. i know indian express and their background how cheap and poor they are..bika hua media..paid and intolerant print media,1
facebook_corpus_msr_324347,"this should be a larger issue of our country than secularism, hindutva, gou politics etc, but it very unfortunate that no party comes to raise...",1
facebook_corpus_msr_1723437,"Mentaly sick ,sonu...should sing in temple in the morning...and will not get disturbed by AZaan.,besides he can use cow dung in his ears..for the said purpose.",1
facebook_corpus_msr_324343,Shame...i heard news of launching ambulance service for cows... is their any kinda law and order in this country left... administration sucks,1
facebook_corpus_msr_1723263,He is spot on.we hav had enough of liberals complaining abt sound pollution during diwali but always kept mum on this atleast sonu nigam had the gutts to speak out against something which he thought he was not okay with.i m sure there r thousands like him who r annoyed with azaans as well loudspeakers being played in pandals during hindu festivals.,1
facebook_corpus_msr_331076,Khali maa (mamta)  from WB will finish narahantaka Modi soon...,1
facebook_corpus_msr_2260848,"Saffron coloured lotus..... 
Vague ideas and imaginations... 
 Sadly some are born with lack of common sense....",1
facebook_corpus_msr_1805138,"Anna, he is a born thug. I pity that you didn't see through him.",1
facebook_corpus_msr_1723861,Azaan on Loudspeaker is a disrespect to all religions except Islam.,1
facebook_corpus_msr_2032180,"The RSS should learn humanity, it's they that are behind pogroms in India.  The JNU is merely advocating human rights and rule of the law that's enshrined in India's secular and progressive constitution.",1
facebook_corpus_msr_451844,What were they smoking when they decided how to launch this bike :D,1
facebook_corpus_msr_1490567,Moron probably forgot that if the claim is true he himself is party to it,1
facebook_corpus_msr_325934,Capture a bunch of porkies & castrate them before sending them back to their....,1
facebook_corpus_msr_2111386,The biggest goonda in politics.. the most cunning politician,1
facebook_corpus_msr_379273,Right action mr modi new channel dog neta ko show me mt invite Karo jo desh ki sena ke killf bolta hi wo neta desh ko gadhar hi,1
facebook_corpus_msr_332610,CPm are the Arabi Muslims antiindia terrorist nexus under JNU dirty guys .,1
facebook_corpus_msr_328315,"Jude we elect our representative. Average turnout %for voting.
Later we blame the corruption",1
facebook_corpus_msr_451895,Probably the launch team has got no one to tell them about this worst idea....isn't expected from CNBC,1
facebook_corpus_msr_397773,"Dont worry the day we will kill you , we will own it and put it on first screen of your porki news channel ...",1
facebook_corpus_msr_324418,Very sad state of affair ...when will we become humane ??,1
facebook_corpus_msr_1956940,The intellectuals of this country could not digest the fact that the BJP has won inspite of all their best efforts by playing majority and minority divide cards. The victory is against their wishes and expectations.Even as minorities themselves accept and welcome the verdict the minority intellectuals within the majority community only oppose it just for the sake of opposing it for the sake of livelihood.,1
facebook_corpus_msr_1946796,"Definition of secularism
In other countries: respect every religion, follow yours. 
In India: respect Islam, insult Hinduism",1
facebook_corpus_msr_1956955,"Stop reading this paper also stop commenting on their posts ,totally ignore and boycott them",1
facebook_corpus_msr_373889,Kabhi to marna insan ko to jang kiyo darne ka maro sale ko,1
facebook_corpus_msr_397830,India army should gundown all terrists pak pigs from pok do it now all Indian support and prayers are with our Indian army,1
facebook_corpus_msr_1493875,same as india doesnt follow Un  orders same way pak wl not accept it,1
facebook_corpus_msr_654853,Govt failure sir,1
facebook_corpus_msr_2199155,"Does he ask same question to that Congress Debar man, Mallikaarjun know.",1
facebook_corpus_msr_1521631,nahaz vai u should  also consume pork to prove ur secularism,1
facebook_corpus_msr_420967,a team of people being yelled at by one person,1
facebook_corpus_msr_517646,"people like vijay mallya and bank officers who entertain his fake figures deserve to be in jail particularly when they looted thousands of crores from banks. His is a worst form of management particularly when other airlines are still afloat, his went to dust.",1
facebook_corpus_msr_1563614,"So? Fact of the matter is Jews look down on anyone who is non-Jewish. Have you seen how they treat blacks in Israel? 

They are a religion of racism, apartheid, and Zionist views. Every Jew I know has to let you know they are Jewish in away that they are looking down upon you. Even if you were to convert to Judaism they would not accept you. The Hasidic Jews are by far the worst.",1
facebook_corpus_msr_1887357,"Fake news, no need to react 👎",1
facebook_corpus_msr_1510210,Same Pakistani mentality,1
facebook_corpus_msr_2029784,anti hindu express is trying to get something against hindus in kerala after killing of RSS workers by their master communist... so they got this news.... bootlikcer of CPM sponsored by china....,1
facebook_corpus_msr_1521666,"One thing more to all the terrorists commenting here ,if one has the right to eat anything one wants, do i have the right to burn any book in my personal capacity which is owned by me?",1
facebook_corpus_msr_1723371,"Asrar Ul Haq Asrar we r idol worshippers... That's y we pray at temple.. 
Our philosophy is sakar philosophy
And we never support loud speaker on Mandirs.. I visit temple every Sunday.. it has no loudspeakers...",1
facebook_corpus_msr_360969,"Gandhi Killer Ram (Nathu) Temple in India......

Big Shame 4 India........",1
